displacement 	force 	time
-2.057498677709980939e+01	-1.107493181967780016e+00	7.687687687687687621e+00
-2.049437771100238237e+01	-1.026884115870349001e+00	7.727727727727727647e+00
-2.038792243320924769e+01	-9.204288380772146505e-01	7.767767767767767673e+00
-2.025566200606689193e+01	-7.881684109348581213e-01	7.807807807807807698e+00
-2.009771741447777060e+01	-6.302238193457393445e-01	7.847847847847847724e+00
-1.991428977344056150e+01	-4.467961783085316330e-01	7.887887887887887750e+00
-1.970566034354757434e+01	-2.381667484155448877e-01	7.927927927927927776e+00
-1.947218885193824534e+01	-2.181972867712059228e-02	7.967967967967967802e+00
-1.921428309377085597e+01	1.665117772485423808e-01	8.008008008008008716e+00
-1.893235164664320891e+01	3.244366221183430099e-01	8.048048048048048742e+00
-1.862679529545435386e+01	4.528797647335126575e-01	8.088088088088088767e+00
-1.829800876228040352e+01	5.544776138924422115e-01	8.128128128128128793e+00
-1.794638510327093428e+01	6.328613166896995823e-01	8.168168168168168819e+00
-1.757232162163624523e+01	6.920483608647062246e-01	8.208208208208208845e+00
-1.717622632197025467e+01	7.359850287768255894e-01	8.248248248248248871e+00
-1.675852417182641219e+01	7.682465505545535978e-01	8.288288288288288896e+00
-1.631966268852551849e+01	7.918773332225831352e-01	8.328328328328328922e+00
-1.586011659363254189e+01	8.093405861709486171e-01	8.368368368368368948e+00
-1.538039145325751456e+01	8.225430558379330792e-01	8.408408408408408974e+00
-1.488102634335018948e+01	8.329034962810466514e-01	8.448448448448449000e+00
-1.436259564998342775e+01	8.414399663654199557e-01	8.488488488488489025e+00
-1.382571014544382493e+01	8.488586045279506997e-01	8.528528528528529051e+00
-1.327101748381752877e+01	8.556335230521356916e-01	8.568568568568569077e+00
-1.269920224584017987e+01	8.620729952726553513e-01	8.608608608608609103e+00
-1.211098564099173558e+01	8.683709322460948510e-01	8.648648648648649129e+00
-1.150712495125923596e+01	8.746448992620983187e-01	8.688688688688689155e+00
-1.088841277941288510e+01	8.809629792087170230e-01	8.728728728728729180e+00
-1.025567614671782124e+01	8.873620315450295726e-01	8.768768768768769206e+00
-9.609775471117835366e+00	8.938596773717411015e-01	8.808808808808809232e+00
-8.951603446921607699e+00	9.004619240023955529e-01	8.848848848848849258e+00
-8.282083839963886973e+00	9.071678773291643738e-01	8.888888888888889284e+00
-7.602170207668761392e+00	9.139725805773869505e-01	8.928928928928929309e+00
-6.912844550170620828e+00	9.208686848952303272e-01	8.968968968968969335e+00
-6.215115897792828470e+00	9.278474127989433384e-01	9.009009009009009361e+00
-5.510018837282823156e+00	9.348991059833579031e-01	9.049049049049049387e+00
-4.798611981123776182e+00	9.420135337408118703e-01	9.089089089089089413e+00
-4.081976381807134402e+00	9.491800669843657445e-01	9.129129129129129439e+00
-3.361213893656262108e+00	9.563877787704619937e-01	9.169169169169169464e+00
-2.637445485775013143e+00	9.636255052182403080e-01	9.209209209209209490e+00
-1.911809507877903158e+00	9.708818855830384509e-01	9.249249249249249516e+00
-1.185459910252687266e+00	9.781453915395782461e-01	9.289289289289289542e+00
-4.595644243168489629e-01	9.854043512276583483e-01	9.329329329329329568e+00
2.646972958553922561e-01	9.926469707630409811e-01	9.369369369369369593e+00
9.861355684455850312e-01	9.998613546172014921e-01	9.409409409409409619e+00
1.703552610694012426e+00	1.007035525586049474e+00	9.449449449449449645e+00
2.415744495843406892e+00	1.014157444702870281e+00	9.489489489489489671e+00
3.121503135935194351e+00	1.021215031233162707e+00	9.529529529529529697e+00
3.819618288116364280e+00	1.028196182818380766e+00	9.569569569569569722e+00
4.508879580412036070e+00	1.035088795772604042e+00	9.609609609609609748e+00
5.188078553491903833e+00	1.041880785518934704e+00	9.649649649649649774e+00
5.856010715706848835e+00	1.048560107148867715e+00	9.689689689689689800e+00
6.511477609188836446e+00	1.055114776087629158e+00	9.729729729729729826e+00
7.153288879932755862e+00	1.061532888797085850e+00	9.769769769769769852e+00
7.780264352366186742e+00	1.067802643522464345e+00	9.809809809809809877e+00
8.391236097668187455e+00	1.073912360976031488e+00	9.849849849849849903e+00
8.985050503458552384e+00	1.079850505034226194e+00	9.889889889889889929e+00
9.560570335315832224e+00	1.085605703352956253e+00	9.929929929929929955e+00
1.011667678334573850e+01	1.091166767833341655e+00	9.969969969969969981e+00
1.065227148747333707e+01	1.096522714874665461e+00	1.001001001001001001e+01
1.116627855665121949e+01	1.101662785566471570e+00	1.005005005005005003e+01
1.165764655984614251e+01	1.106576465598436476e+00	1.009009009009009006e+01
1.212535048391928605e+01	1.111253504839177175e+00	1.013013013013013008e+01
1.256839366528996038e+01	1.115683936652889674e+00	1.017017017017017011e+01
1.298580969977338917e+01	1.119858096997727426e+00	1.021021021021021014e+01
1.337666429861548067e+01	1.123766642986150366e+00	1.025025025025025016e+01
1.374005710397508473e+01	1.127400571039747668e+00	1.029029029029029019e+01
1.407512348270719293e+01	1.130751234827069629e+00	1.033033033033033021e+01
1.438103624810915271e+01	1.133810362481089795e+00	1.037037037037037024e+01
1.465700733355778773e+01	1.136570073335576581e+00	1.041041041041041026e+01
1.490228943721715815e+01	1.139022894372170525e+00	1.045045045045045029e+01
1.511617757532536999e+01	1.141161775753252838e+00	1.049049049049049032e+01
1.529801059438737454e+01	1.142980105943873115e+00	1.053053053053053034e+01
1.544717263032124244e+01	1.144471726303211812e+00	1.057057057057057037e+01
1.556309446580721279e+01	1.145630944658071471e+00	1.061061061061061039e+01
1.564525486197885762e+01	1.146452548619788070e+00	1.065065065065065042e+01
1.569318179063726504e+01	1.146931817906372109e+00	1.069069069069069045e+01
1.570645359397774854e+01	1.146817136675621018e+00	1.073073073073073047e+01
1.568470371907092975e+01	1.125067261768801785e+00	1.077077077077077050e+01
1.562765032480669269e+01	1.068013867504565173e+00	1.081081081081081052e+01
1.553511935022675772e+01	9.754828929246291969e-01	1.085085085085085055e+01
1.540704679941967825e+01	8.474103421175508410e-01	1.089089089089089057e+01
1.524347937625177174e+01	6.838429189496448846e-01	1.093093093093093060e+01
1.504457485591607657e+01	4.849383986139506053e-01	1.097097097097097063e+01
1.481060219162797154e+01	2.509657343258462903e-01	1.101101101101101065e+01
1.454194075312627632e+01	-4.966641211399447364e-03	1.105105105105105068e+01
1.423905163858314182e+01	-2.274026097833565518e-01	1.109109109109109070e+01
1.390240632123223818e+01	-4.080476958756538153e-01	1.113113113113113073e+01
1.353246585984591910e+01	-5.487113833000117902e-01	1.117117117117117076e+01
1.312968385111504510e+01	-6.541791667027440083e-01	1.121121121121121078e+01
1.269451416732597515e+01	-7.306961639436736489e-01	1.125125125125125081e+01
1.222742094386854284e+01	-7.847604949559328080e-01	1.129129129129129083e+01
1.172888888803627161e+01	-8.223161929892518485e-01	1.133133133133133086e+01
1.119943261313342475e+01	-8.483268418526073162e-01	1.137137137137137088e+01
1.063960430803356871e+01	-8.666482280553249318e-01	1.141141141141141091e+01
1.004999953091638076e+01	-8.800972660771380074e-01	1.145145145145145094e+01
9.431261232114140469e+00	-8.906228507991165166e-01	1.149149149149149096e+01
8.784082277010897499e+00	-8.995077880286092009e-01	1.153153153153153099e+01
8.109206792331960401e+00	-9.075577920993089798e-01	1.157157157157157101e+01
7.407430640415965328e+00	-9.152564237210319975e-01	1.161161161161161104e+01
6.679601272614593910e+00	-9.228807591947216782e-01	1.165165165165165106e+01
