displacement 	force 	time
3.093957509099067860e+00	2.581114127839510886e+00	2.894894894894894932e+01
3.104902832943450708e+00	2.584713439163038640e+00	2.900900900900900936e+01
3.101934284528649943e+00	2.575172949766662445e+00	2.906906906906906940e+01
3.084882024271746292e+00	2.529271662856427128e+00	2.912912912912912944e+01
3.053716292530967547e+00	2.446722472762915324e+00	2.918918918918918948e+01
3.008557186124558136e+00	2.330115125979463464e+00	2.924924924924924952e+01
2.949666018332290029e+00	2.183248137722443971e+00	2.930930930930930955e+01
2.877430101835315668e+00	2.010812032379994729e+00	2.936936936936936959e+01
2.792348153170662428e+00	1.818103826032824832e+00	2.942942942942942963e+01
2.695011034980093090e+00	1.610662728882704897e+00	2.948948948948948967e+01
2.586078981899862406e+00	1.393945459554009059e+00	2.954954954954954971e+01
2.466267371399648134e+00	1.173097154471895553e+00	2.960960960960960975e+01
2.336324496883814827e+00	9.527095667952775182e-01	2.966966966966966979e+01
2.197016098831983566e+00	7.367166045027768728e-01	2.972972972972972983e+01
2.049113377729658847e+00	5.283170330761163269e-01	2.978978978978978986e+01
1.893378819801053492e+00	3.299766085882132605e-01	2.984984984984984990e+01
1.730559694928343939e+00	1.434591089000427921e-01	2.990990990990990994e+01
1.561380975837447505e+00	-3.032151654651669276e-02	2.996996996996996998e+01
1.386543801231551853e+00	-1.949865457049219375e-01	3.003003003003003002e+01
1.206735354566280671e+00	-3.513992864392573856e-01	3.009009009009009006e+01
1.022633466469931030e+00	-4.990271641699989824e-01	3.015015015015015010e+01
8.349038847295768839e-01	-6.375562459194462628e-01	3.021021021021021014e+01
6.441997078916725794e-01	-7.668767420928638279e-01	3.027027027027027017e+01
4.511600640325878486e-01	-8.870471784352115252e-01	3.033033033033033021e+01
2.564094080795933372e-01	-9.982551104178359891e-01	3.039039039039039025e+01
6.055901698902765862e-02	-1.100784311334500831e+00	3.045045045045045029e+01
-1.357956667617720714e-01	-1.187530804795637218e+00	3.051051051051051033e+01
-3.320949078661736831e-01	-1.263935213955837522e+00	3.057057057057057037e+01
-5.278022073828170235e-01	-1.333193776964461952e+00	3.063063063063063041e+01
-7.223907501060599090e-01	-1.395847048722443029e+00	3.069069069069069045e+01
-9.153435463337432632e-01	-1.452425805452368879e+00	3.075075075075075048e+01
-1.106152392777875804e+00	-1.503440711193113399e+00	3.081081081081081052e+01
-1.294315587093079589e+00	-1.549378290538070191e+00	3.087087087087087056e+01
-1.479338415166281839e+00	-1.590697823302128278e+00	3.093093093093093060e+01
-1.660733974489461362e+00	-1.627826044637928682e+00	3.099099099099099064e+01
-1.838021064247937542e+00	-1.661157998769067889e+00	3.105105105105105068e+01
-2.010723792043707991e+00	-1.691056975010328811e+00	3.111111111111111072e+01
-2.178372781806633629e+00	-1.717854414823071441e+00	3.117117117117117076e+01
-2.340505775277514022e+00	-1.741850498456344098e+00	3.123123123123123079e+01
-2.496666865930126100e+00	-1.763317134949667020e+00	3.129129129129129083e+01
-2.646406494100226325e+00	-1.782498360072801047e+00	3.135135135135135087e+01
-2.789282677169413027e+00	-1.799612164241337853e+00	3.141141141141141091e+01
-2.924862296143255769e+00	-1.814852333352895419e+00	3.147147147147147095e+01
-3.052721507702792270e+00	-1.828391292039164506e+00	3.153153153153153099e+01
-3.172446267045083701e+00	-1.840381506945913515e+00	3.159159159159159103e+01
-3.283632332372739437e+00	-1.850955491798530472e+00	3.165165165165165106e+01
-3.385887293845562418e+00	-1.860228414173555000e+00	3.171171171171171110e+01
-3.478831382762832547e+00	-1.868300040781088356e+00	3.177177177177177114e+01
-3.562098759323456321e+00	-1.875255643325260735e+00	3.183183183183183118e+01
-3.635339069240227872e+00	-1.881167542852623553e+00	3.189189189189189122e+01
-3.698217443739831634e+00	-1.886095109752150778e+00	3.195195195195195126e+01
-3.750414499562841453e+00	-1.890084763755238040e+00	3.201201201201201485e+01
-3.791628297334409314e+00	-1.893171373687370318e+00	3.207207207207207489e+01
-3.821577499371668019e+00	-1.895380135877104744e+00	3.213213213213213493e+01
-3.840000013528695355e+00	-1.896724705831674074e+00	3.219219219219219497e+01
-3.846654455757576585e+00	-1.897200568215545280e+00	3.225225225225225500e+01
-3.841322666613337322e+00	-1.892095259949702513e+00	3.231231231231231504e+01
-3.823826913476080502e+00	-1.875406686930630062e+00	3.237237237237237508e+01
-3.794049714215254721e+00	-1.846986694209070468e+00	3.243243243243243512e+01
-3.751936280676973379e+00	-1.806756909361327157e+00	3.249249249249249516e+01
-3.697496061006354306e+00	-1.754689551333785458e+00	3.255255255255255520e+01
-3.630803074276176101e+00	-1.690807935152372155e+00	3.261261261261261524e+01
-3.551995586913219149e+00	-1.615186513023844750e+00	3.267267267267267528e+01
-3.461276378877331972e+00	-1.527951939008794557e+00	3.273273273273273531e+01
-3.358912375611167178e+00	-1.429284620056480160e+00	3.279279279279279535e+01
-3.245234366848437357e+00	-1.319418840580138141e+00	3.285285285285285539e+01
-3.120635705110639257e+00	-1.198643173970561637e+00	3.291291291291291543e+01
-2.985571865106576794e+00	-1.067301665245740327e+00	3.297297297297297547e+01
-2.840557503366858860e+00	-9.257945586410832872e-01	3.303303303303303551e+01
-2.686166031815521382e+00	-7.745783260917944446e-01	3.309309309309309555e+01
-2.523027230890406258e+00	-6.141658138941934464e-01	3.315315315315315559e+01
-2.351826451846473542e+00	-4.451276538154073648e-01	3.321321321321321562e+01
-2.173299063881758642e+00	-2.680909397844129516e-01	3.327327327327327566e+01
-1.988228759110217236e+00	-8.373878887139410421e-02	3.333333333333333570e+01
-1.797445499403842684e+00	1.018398679658258921e-01	3.339339339339339574e+01
-1.601796084277654186e+00	2.708005616118812631e-01	3.345345345345345578e+01
-1.402091946200732187e+00	4.222709790207167524e-01	3.351351351351351582e+01
-1.199099517230290957e+00	5.571958236830385491e-01	3.357357357357357586e+01
-9.935435843974194103e-01	6.767351399953818181e-01	3.363363363363363590e+01
-7.861088968600471460e-01	7.821554753567719898e-01	3.369369369369369593e+01
-5.774469616220612167e-01	8.747688134839034513e-01	3.375375375375375597e+01
-3.681771713511760580e-01	9.558732099109322755e-01	3.381381381381381601e+01
-1.588927344600052916e-01	1.026716779744053731e+00	3.387387387387387605e+01
4.983584686774171491e-02	1.110416249067617267e+00	3.393393393393393609e+01
2.573578880102298516e-01	1.253478107348133808e+00	3.399399399399399613e+01
4.628441623905322766e-01	1.387757271922548163e+00	3.405405405405405617e+01
6.654652987299449762e-01	1.513350545077040588e+00	3.411411411411411621e+01
8.644159755971125847e-01	1.630425264742791480e+00	3.417417417417417624e+01
1.058914902921487267e+00	1.739209524596986745e+00	3.423423423423423628e+01
1.248205931988340733e+00	1.839964867053524689e+00	3.429429429429429632e+01
1.431558476500464527e+00	1.932976841263111423e+00	3.435435435435435636e+01
1.608267512037044211e+00	2.018553300900989722e+00	3.441441441441441640e+01
1.777653413723383702e+00	2.097007725344649298e+00	3.447447447447447644e+01
1.939062336569090217e+00	2.168655662648109050e+00	3.453453453453453648e+01
2.091866920890678383e+00	2.233801392030414501e+00	3.459459459459459651e+01
2.235466338376356887e+00	2.292735579646680399e+00	3.465465465465465655e+01
2.369286299532936901e+00	2.345735236327191942e+00	3.471471471471471659e+01
2.492779725857169559e+00	2.393057662178191602e+00	3.477477477477477663e+01
2.605426249887218493e+00	2.434938285727679119e+00	3.483483483483483667e+01
2.706733822318505123e+00	2.471587558310255339e+00	3.489489489489489671e+01
2.796239574360463997e+00	2.503187567510265055e+00	3.495495495495495675e+01
2.873509817736544125e+00	2.529892037161796559e+00	3.501501501501501679e+01
2.938140044684208085e+00	2.551826327348679868e+00	3.507507507507507682e+01
2.989755783216617946e+00	2.569086100014310148e+00	3.513513513513513686e+01
3.028014816848573432e+00	2.581733705038171234e+00	3.519519519519519690e+01
