displacement 	force 	time
-1.560229972183471592e+00	-9.420458175812799206e-01	4.420420420420420271e+01
-1.647649588271776100e+00	-9.482405087204620608e-01	4.426426426426426275e+01
-1.729665429865351545e+00	-9.536466373683576414e-01	4.432432432432432279e+01
-1.805987189139783844e+00	-9.583523477595132789e-01	4.438438438438438283e+01
-1.876335053534478492e+00	-9.624327773794663088e-01	4.444444444444444287e+01
-1.940439732124654260e+00	-9.659506221239690937e-01	4.450450450450450290e+01
-1.998043809361288226e+00	-9.689590771536042979e-01	4.456456456456456294e+01
-2.048903233861723461e+00	-9.715018465075562215e-01	4.462462462462462298e+01
-2.092786231484775161e+00	-9.736145712890066362e-01	4.468468468468468302e+01
-2.129475410555476067e+00	-9.753256596803713263e-01	4.474474474474474306e+01
-2.158768217205809581e+00	-9.766569502817435966e-01	4.480480480480480310e+01
-2.180478119178932417e+00	-9.776242868795429475e-01	4.486486486486486314e+01
-2.194434919914838744e+00	-9.782376078902664807e-01	4.492492492492492318e+01
-2.200485464246886291e+00	-9.785013399084089292e-01	4.498498498498498321e+01
-2.198493246045807314e+00	-9.762584732771942830e-01	4.504504504504504325e+01
-2.188349606876132558e+00	-9.661148341075176393e-01	4.510510510510510329e+01
-2.169989824570293990e+00	-9.477550518016787384e-01	4.516516516516516333e+01
-2.143396251334099389e+00	-9.211614785654845816e-01	4.522522522522522337e+01
-2.108598395501253275e+00	-8.863636227326379124e-01	4.528528528528528341e+01
-2.065673125447065939e+00	-8.434383526784501317e-01	4.534534534534534345e+01
-2.014745401242257206e+00	-7.925106284736417317e-01	4.540540540540540349e+01
-1.955985338192965051e+00	-7.337505654243495767e-01	4.546546546546546352e+01
-1.889610193148908213e+00	-6.673754203802926277e-01	4.552552552552552356e+01
-1.815882578662026514e+00	-5.936478058934110402e-01	4.558558558558558360e+01
-1.735109071701391281e+00	-5.128742989327753632e-01	4.564564564564564364e+01
-1.647639103127771509e+00	-4.254043303591559244e-01	4.570570570570570368e+01
-1.553863278041043516e+00	-3.316285052724282090e-01	4.576576576576576372e+01
-1.454212106156389961e+00	-2.319773333877751531e-01	4.582582582582582376e+01
-1.349153304998043756e+00	-1.269185322294290597e-01	4.588588588588588379e+01
-1.239190474827414956e+00	-1.695577449410991255e-02	4.594594594594594383e+01
-1.124856998128431984e+00	9.162998238877825830e-02	4.600600600600600387e+01
-1.006697562638740218e+00	1.916772908715894397e-01	4.606606606606606391e+01
-8.852423312540168565e-01	2.830441382327713584e-01	4.612612612612612395e+01
-7.610034075516576291e-01	3.658467943605956396e-01	4.618618618618618399e+01
-6.344767605305631220e-01	4.403877996792932570e-01	4.624624624624624403e+01
-5.061407576176896184e-01	5.071035280645431742e-01	4.630630630630630407e+01
-3.764580442551472284e-01	5.665174641036153647e-01	4.636636636636636410e+01
-2.458772372289909913e-01	6.192027760996974273e-01	4.642642642642642414e+01
-1.148335737725691835e-01	6.657527016734618996e-01	4.648648648648648418e+01
1.624969287745205854e-02	7.067579068088286620e-01	4.654654654654654422e+01
1.469598567711583315e-01	7.427900980323225433e-01	4.660660660660660426e+01
2.768944192227867362e-01	7.743903373605323104e-01	4.666666666666666430e+01
